item_id,task_type,dataset,model_key,model_family,model_behavior,error_type,explanation_type,source,model_prediction,model_edit,explanation,instance_id,edit_id,automatic_label,automatic_negative_type,annotator_a_edit_alignment,annotator_b_edit_alignment,final_edit_alignment,annotator_a_edit_validity,annotator_b_edit_validity,final_edit_validity,annotator_a_rule_correctness,annotator_b_rule_correctness,final_rule_correctness,annotator_a_evidence,annotator_b_evidence,final_evidence,annotator_a_faithfulness,annotator_b_faithfulness,final_faithfulness,A_notes,B_notes,adjudication_notes,gold_source,gold_status
r10-faith-04952,edit_explanation_faithfulness,JFLEG,gector_roberta_base,sequence-to-edit,overcorrection,R:PART,rule_only,In the case of young people the best way is studying as hard as possible to get better grades so in the future they will have better chance to find better jobs . ,"In the case of young people , the best way is to study as hard as possible to get better grades , so in the future they will have a better chance of finding better jobs .","replace ""to"" with ""of""",Apply the grammar rule indicated by the local context. The explanation intentionally omits the target edit.,JFLEG::jfleg-dev-0025::gector_roberta_base::00495::28-29::replace::rule_only,JFLEG::jfleg-dev-0025::gector_roberta_base::00495::28-29::replace,partially_informative_positive,,incorrect,incorrect,incorrect,stylistic,valid,stylistic,not_applicable,not_applicable,not_applicable,not_provided,not_provided,not_provided,unfaithful,unfaithful,unfaithful,Explanation is generic and omits the edit; chance to find/of finding are both acceptable.,Explanation is generic and does not identify the preposition edit.,Explanation is generic and omits the actual target; chance to find/of finding are both acceptable here.,adjudicated_disagreement,adjudicated
r10-faith-04088,edit_explanation_faithfulness,JFLEG,gector_roberta_base,sequence-to-edit,overcorrection,R:SPELL,swapped_across_sentence,Here was no promise of morning except that we looked up through the trees we saw how low the forest had swung . ,There was no promise of morning except when we looked up through the trees we saw how low the forest had swung .,"replace ""Here"" with ""There""","This edit should replace ""community ,"" with ""community,"" for R:ORTH.",JFLEG::jfleg-dev-0002::gector_roberta_base::00408::0-1::replace::swapped_across_sentence,JFLEG::jfleg-dev-0002::gector_roberta_base::00408::0-1::replace,negative,swapped_across_sentence,incorrect,incorrect,incorrect,valid,valid,valid,incorrect,not_applicable,incorrect,incorrect,not_provided,incorrect,unfaithful,unfaithful,unfaithful,"Explanation concerns an unrelated comma-spacing edit, not the Here-to-There edit.","Explanation refers to an unrelated punctuation edit, not the current word replacement.",Explanation concerns an unrelated comma-spacing edit not present in this item.,adjudicated_disagreement,adjudicated
r10-faith-04906,edit_explanation_faithfulness,JFLEG,gector_roberta_base,sequence-to-edit,overcorrection,R:VERB:TENSE,wrong_direction,"But in other waythismakes other way country need to pay extra money to make , repair the roads What they did is reduce the amount of gas consumers , high the gas tax , and low the income tax because they thought , only rise the gas tax is unfair . ","But in other ways , other countries need to pay extra money to repair the roads . What they did was reduce the amount of gas consumers , lower the gas tax , and lower the income tax , because they thought rising the gas tax was unfair .","replace ""is"" with ""was""","The sentence should change from ""was"" back to ""is"".",JFLEG::jfleg-dev-0023::gector_roberta_base::00490::48-49::replace::wrong_direction,JFLEG::jfleg-dev-0023::gector_roberta_base::00490::48-49::replace,negative,wrong_direction,incorrect,incorrect,incorrect,valid,valid,valid,not_applicable,incorrect,not_applicable,not_provided,incorrect,not_provided,unfaithful,unfaithful,unfaithful,Explanation reverses the edit.,Explanation reverses source/target and describes the opposite change.,Explanation reverses the model edit direction.,adjudicated_disagreement,adjudicated
r10-faith-04957,edit_explanation_faithfulness,JFLEG,gector_roberta_base,sequence-to-edit,overcorrection,R:PART,wrong_rule,In the case of young people the best way is studying as hard as possible to get better grades so in the future they will have better chance to find better jobs . ,"In the case of young people , the best way is to study as hard as possible to get better grades , so in the future they will have a better chance of finding better jobs .","replace ""to"" with ""of""",Use a comma because every grammar error here is punctuation-related.,JFLEG::jfleg-dev-0025::gector_roberta_base::00495::28-29::replace::wrong_rule,JFLEG::jfleg-dev-0025::gector_roberta_base::00495::28-29::replace,negative,wrong_rule,incorrect,incorrect,incorrect,stylistic,valid,stylistic,incorrect,incorrect,incorrect,not_provided,incorrect,not_provided,unfaithful,unfaithful,unfaithful,"The explanation discusses commas, not the preposition edit; ""chance to find"" is already acceptable.","Explanation describes punctuation edits, not the preposition change from ""to"" to ""of"".","Explanation concerns punctuation, not the preposition edit; chance to find/of finding are both acceptable constructions.",adjudicated_disagreement,adjudicated
r10-faith-04085,edit_explanation_faithfulness,JFLEG,gector_roberta_base,sequence-to-edit,overcorrection,R:SPELL,wrong_target,Here was no promise of morning except that we looked up through the trees we saw how low the forest had swung . ,There was no promise of morning except when we looked up through the trees we saw how low the forest had swung .,"replace ""Here"" with ""There""","This edit should replace ""the"".",JFLEG::jfleg-dev-0002::gector_roberta_base::00408::0-1::replace::wrong_target,JFLEG::jfleg-dev-0002::gector_roberta_base::00408::0-1::replace,negative,wrong_target,incorrect,incorrect,incorrect,valid,valid,valid,not_applicable,not_applicable,not_applicable,not_provided,not_provided,not_provided,unfaithful,unfaithful,unfaithful,Explanation refers to replacing the wrong word.,"Explanation refers to replacing ""the"", not the actual edit of ""Here"" to ""There"".",,double_annotator_agreement,accepted_by_agreement_not_blind_audited
r10-faith-05150,edit_explanation_faithfulness,JFLEG,gector_roberta_base,sequence-to-edit,wrong_correction,R:NOUN,explicit_template,Beacuse all those broad knowledge help they to understand their major in university as well as help they to make a correct choice in specializing study . ,"Because all this broad knowledge helps them to understand their major at university , as well as helps them to make a correct choice specializing in studies .","replace ""study"" with ""studies""","This edit should replace ""study"" with ""studies"" at source span [25,26) for R:NOUN.",JFLEG::jfleg-dev-0032::gector_roberta_base::00515::25-26::replace::explicit_template,JFLEG::jfleg-dev-0032::gector_roberta_base::00515::25-26::replace,faithful_positive,,correct,correct,correct,acceptable_alternative,acceptable_alternative,acceptable_alternative,not_applicable,not_applicable,not_applicable,not_provided,not_provided,not_provided,partially_faithful,partially_faithful,partially_faithful,"Plural ""studies"" is possible, though the surrounding phrase remains awkward.",Edit copy with error-type tag; no explicit rule or evidence given.,,double_annotator_agreement,accepted_by_agreement_not_blind_audited
r10-faith-05113,edit_explanation_faithfulness,JFLEG,gector_roberta_base,sequence-to-edit,wrong_correction,M:OTHER,gee_style_automatic,Beacuse all those broad knowledge help they to understand their major in university as well as help they to make a correct choice in specializing study . ,"Because all this broad knowledge helps them to understand their major at university , as well as helps them to make a correct choice specializing in studies .","insert "",""","The phrase near span [13,13) violates M:OTHER; apply the grammar rule indicated by the local context.",JFLEG::jfleg-dev-0032::gector_roberta_base::00511::13-13::insert::gee_style_automatic,JFLEG::jfleg-dev-0032::gector_roberta_base::00511::13-13::insert,faithful_candidate,,incorrect,incorrect,incorrect,stylistic,stylistic,stylistic,not_applicable,not_applicable,not_applicable,not_provided,not_provided,not_provided,unfaithful,unfaithful,unfaithful,"Comma before ""as well as"" is optional; explanation does not identify the comma insertion.",Explanation is generic and does not describe the comma insertion.,,double_annotator_agreement,accepted_by_agreement_not_blind_audited
r10-faith-04719,edit_explanation_faithfulness,JFLEG,gector_roberta_base,sequence-to-edit,wrong_correction,R:OTHER,generic,If in this society who will not to do study they never concept there opportunity or ca n't understand any ideas so most of the important that in this situation and I also very interestion and also prefer that for the study material . ,"If in this society will not study , they never notice the opportunity or ca n't understand any ideas , so most of the important in this situation , and I am also very interested and also prefer that to the study material .","replace ""for"" with ""to""",The sentence has a grammar issue and should be improved.,JFLEG::jfleg-dev-0020::gector_roberta_base::00471::39-40::replace::generic,JFLEG::jfleg-dev-0020::gector_roberta_base::00471::39-40::replace,negative,generic,incorrect,uncertain,incorrect,valid,uncertain,valid,not_applicable,uncertain,not_applicable,not_provided,uncertain,not_provided,unfaithful,uncertain,unfaithful,,API failed,Explanation does not align with the displayed atomic model edit.,adjudicated_disagreement,adjudicated
r10-faith-04631,edit_explanation_faithfulness,JFLEG,gector_roberta_base,sequence-to-edit,wrong_correction,R:OTHER,masked_target_template,If in this society who will not to do study they never concept there opportunity or ca n't understand any ideas so most of the important that in this situation and I also very interestion and also prefer that for the study material . ,"If in this society will not study , they never notice the opportunity or ca n't understand any ideas , so most of the important in this situation , and I am also very interested and also prefer that to the study material .","insert "",""","This edit should insert ""[MASK]"" at source span [10[MASK]10) for R:OTHER.",JFLEG::jfleg-dev-0020::gector_roberta_base::00463::10-10::insert::masked_target_template,JFLEG::jfleg-dev-0020::gector_roberta_base::00463::10-10::insert,faithful_positive_masked,,partially_correct,partially_correct,partially_correct,valid,uncertain,valid,not_applicable,not_applicable,not_applicable,not_provided,not_provided,not_provided,partially_faithful,partially_faithful,partially_faithful,Target punctuation is masked; explanation gives span but no linguistic justification.,Explanation uses masked target and opaque span notation; multiple comma edits exist.,The explanation identifies an insertion at the correct span but masks the comma and gives no linguistic justification.,adjudicated_disagreement,adjudicated
r10-faith-04534,edit_explanation_faithfulness,JFLEG,gector_roberta_base,sequence-to-edit,wrong_correction,R:PREP,rule_grounded_automatic,because they spent time unmeaningful subjects . ,because they spent time on important subjects .,"replace ""unmeaningful"" with ""on important""","Use the preposition required by the surrounding phrase. In this sentence, the evidence is around ""unmeaningful"".",JFLEG::jfleg-dev-0017::gector_roberta_base::00453::4-5::replace::rule_grounded_automatic,JFLEG::jfleg-dev-0017::gector_roberta_base::00453::4-5::replace,faithful_candidate,,partially_correct,partially_correct,partially_correct,invalid,valid,invalid,partially_correct,partially_correct,partially_correct,partially_correct,partially_correct,partially_correct,partially_faithful,partially_faithful,partially_faithful,"Explanation addresses the needed preposition but omits the change from “unmeaningful” to “important,” which alters meaning.","Edit adds preposition ""on"" and replaces adjective; explanation only mentions preposition rule.",Edit adds needed preposition but also changes “unmeaningful” to “important”; explanation only addresses the preposition.,adjudicated_disagreement,adjudicated
